url,label
http://94.154.43.110/bins/client,bad
http://94.154.43.121/static/js/sdfjgnjsdf.m68k,bad
http://smartsummitlo.pro/static/js/sdfjgnjsdf.x86,bad
http://ssh.microc2.lol/bins/client_m68k,bad
http://94.154.43.125/bins/client_x86_64,bad
http://94.154.43.110/bins/client_armv5l,bad
http://94.154.43.129/bins/client_armv5l,bad
http://ssh.microc2.lol/bins/client,bad
http://smartsummitlo.pro/static/js/sdfjgnjsdf.mpsl,bad
http://ssh.microc2.lol/static/js/sdfjgnjsdf.arm7,bad
http://94.154.43.46/static/js/android.sh,bad
http://94.154.43.100/static/js/sdfjgnjsdf.x86,bad
http://94.154.43.133/bins/client_armv6l,bad
http://smartsummitlo.pro/bins/client_m68k,bad
http://94.154.43.100/bins/client,bad
http://94.154.43.100/bins/client_armv7l,bad
http://94.154.43.125/static/js/micro.sh,bad
http://94.154.43.46/static/js/sdfjgnjsdf.i686,bad
http://94.154.43.110/bins/client_i686,bad
http://94.154.43.129/static/js/sdfjgnjsdf.arm7,bad
http://94.154.43.121/static/js/sdfjgnjsdf.mips,bad
http://94.154.43.46/bins/client_armv5l,bad
http://94.154.43.100/static/js/sdfjgnjsdf.x86_64,bad
http://94.154.43.125/static/js/sdfjgnjsdf.x86,bad
http://94.154.43.100/static/js/sdfjgnjsdf.arm7,bad
http://94.154.43.121/bins/client_armv5l,bad
http://94.154.43.121/bins/client_m68k,bad
http://94.154.43.46/bins/client_i686,bad
http://94.154.43.110/static/js/sdfjgnjsdf.arm7,bad
http://94.154.43.100/bins/client_x86_64,bad
http://smartsummitlo.pro/bins/client_mips,bad
http://94.154.43.121/bins/client_x86_64,bad
http://94.154.43.121/bins/client_armv4l,bad
http://smartsummitlo.pro/static/js/sdfjgnjsdf.x86_64,bad
http://ssh.microc2.lol/static/js/sdfjgnjsdf.x86_64,bad
http://smartsummitlo.pro/bins/client_mipsel,bad
http://94.154.43.100/bins/client_i686,bad
http://94.154.43.110/static/js/sdfjgnjsdf.i486,bad
http://smartsummitlo.pro/bins/client_armv7l,bad
http://ssh.microc2.lol/static/js/sdfjgnjsdf.mpsl,bad
http://94.154.43.110/static/js/sdfjgnjsdf.m68k,bad
http://94.154.43.121/static/js/sdfjgnjsdf.x86_64,bad
http://94.154.43.46/bins/client_m68k,bad
http://94.154.43.110/static/js/sdfjgnjsdf.mips,bad
http://94.154.43.133/static/js/sdfjgnjsdf.i686,bad
http://94.154.43.100/static/js/gpon,bad
http://94.154.43.129/static/js/sdfjgnjsdf.sh4,bad
http://94.154.43.110/static/js/sdfjgnjsdf.arc,bad
http://94.154.43.133/static/js/sdfjgnjsdf.arm6,bad
http://94.154.43.129/static/js/gpon,bad
http://94.154.43.100/bins/client_powerpc,bad
http://94.154.43.133/static/js/sdfjgnjsdf.i486,bad
http://94.154.43.129/bins/client_m68k,bad
http://94.154.43.133/static/js/sdfjgnjsdf.sh4,bad
http://94.154.43.46/bins/client_mipsel,bad
http://ssh.microc2.lol/static/js/gpon,bad
http://94.154.43.100/static/js/sdfjgnjsdf.arm,bad
http://94.154.43.129/static/js/sdfjgnjsdf.ppc,bad
http://94.154.43.46/static/js/sdfjgnjsdf.arc,bad
http://94.154.43.129/static/js/sdfjgnjsdf.x86_64,bad
http://94.154.43.121/static/js/sdfjgnjsdf.i486,bad
http://94.154.43.121/static/js/sdfjgnjsdf.arm7,bad
http://94.154.43.133/bins/client_sh4,bad
http://94.154.43.46/static/js/sdfjgnjsdf.arm7,bad
http://94.154.43.121/static/js/sdfjgnjsdf.mpsl,bad
http://94.154.43.129/static/js/sdfjgnjsdf.arm5,bad
http://94.154.43.133/bins/client_armv5l,bad
http://ssh.microc2.lol/bins/client_i686,bad
http://94.154.43.133/static/js/sdfjgnjsdf.x86_64,bad
http://94.154.43.133/static/js/sdfjgnjsdf.arm7,bad
http://94.154.43.110/bins/client_i586,bad
http://ssh.microc2.lol/bins/client_i586,bad
http://94.154.43.110/static/js/sdfjgnjsdf.ppc,bad
http://94.154.43.110/static/js/sdfjgnjsdf.arm5,bad
http://94.154.43.125/bins/client_powerpc,bad
http://94.154.43.100/bins/client_armv6l,bad
http://smartsummitlo.pro/bins/client_x86_64,bad
http://94.154.43.46/static/js/sdfjgnjsdf.x86,bad
http://smartsummitlo.pro/static/js/sdfjgnjsdf.i486,bad
http://94.154.43.100/bins/client_i586,bad
http://94.154.43.121/static/js/sdfjgnjsdf.i686,bad
http://94.154.43.125/static/js/sdfjgnjsdf.i686,bad
http://94.154.43.46/static/js/sdfjgnjsdf.mips,bad
http://94.154.43.129/static/js/sdfjgnjsdf.arm,bad
http://smartsummitlo.pro/bins/client_armv5l,bad
http://94.154.43.46/static/js/gpon,bad
http://94.154.43.100/static/js/sdfjgnjsdf.sh4,bad
http://94.154.43.133/bins/client,bad
http://94.154.43.110/bins/client_armv7l,bad
http://smartsummitlo.pro/static/js/sdfjgnjsdf.ppc,bad
http://ssh.microc2.lol/static/js/sdfjgnjsdf.x86,bad
http://ssh.microc2.lol/bins/client_armv5l,bad
http://94.154.43.133/bins/client_mips,bad
http://ssh.microc2.lol/static/js/sdfjgnjsdf.mips,bad
http://94.154.43.100/bins/client_armv4l,bad
http://94.154.43.125/bins/client_armv5l,bad
http://94.154.43.46/bins/client_armv6l,bad
http://94.154.43.129/static/js/sdfjgnjsdf.arm6,bad
http://94.154.43.129/bins/client,bad
http://94.154.43.133/bins/client_i586,bad
http://94.154.43.46/static/js/sdfjgnjsdf.mpsl,bad
http://94.154.43.46/static/js/sdfjgnjsdf.arm,bad
http://94.154.43.100/static/js/sdfjgnjsdf.arc,bad
http://94.154.43.110/bins/client_sh4,bad
http://94.154.43.125/static/js/sdfjgnjsdf.arm6,bad
http://ssh.microc2.lol/bins/client_sh4,bad
http://94.154.43.100/bins/client_sh4,bad
http://94.154.43.121/bins/client_mipsel,bad
http://94.154.43.46/static/js/sdfjgnjsdf.x86_64,bad
http://94.154.43.46/static/js/sdfjgnjsdf.arm5,bad
http://smartsummitlo.pro/bins/client_sh4,bad
http://smartsummitlo.pro/bins/client_armv6l,bad
http://94.154.43.100/bins/client_m68k,bad
http://94.154.43.100/static/js/android.sh,bad
http://ssh.microc2.lol/static/js/sdfjgnjsdf.arc,bad
http://ssh.microc2.lol/static/js/sdfjgnjsdf.sh4,bad
http://94.154.43.121/static/js/sdfjgnjsdf.sh4,bad
http://94.154.43.129/bins/client_armv4l,bad
http://94.154.43.125/static/js/sdfjgnjsdf.x86_64,bad
http://94.154.43.133/bins/client_mipsel,bad
http://smartsummitlo.pro/bins/client_armv4l,bad
http://94.154.43.46/bins/client,bad
http://94.154.43.125/bins/client_m68k,bad
http://94.154.43.129/bins/client_i586,bad
http://smartsummitlo.pro/static/js/sdfjgnjsdf.arm,bad
http://ssh.microc2.lol/bins/client_powerpc,bad
http://ssh.microc2.lol/bins/client_mips,bad
http://94.154.43.125/bins/client_armv4l,bad
http://94.154.43.46/bins/client_i586,bad
http://94.154.43.125/static/js/sdfjgnjsdf.ppc,bad
http://94.154.43.110/static/js/sdfjgnjsdf.arm6,bad
http://94.154.43.133/static/js/sdfjgnjsdf.mips,bad
http://94.154.43.110/bins/client_m68k,bad
http://94.154.43.46/bins/client_mips,bad
http://94.154.43.133/static/js/sdfjgnjsdf.mpsl,bad
http://94.154.43.125/static/js/sdfjgnjsdf.mips,bad
http://94.154.43.121/static/js/sdfjgnjsdf.arm6,bad
http://94.154.43.121/bins/client_i686,bad
http://94.154.43.46/static/js/sdfjgnjsdf.sh4,bad
http://ssh.microc2.lol/static/js/micro.sh,bad
http://94.154.43.121/bins/client_mips,bad
http://94.154.43.121/static/js/sdfjgnjsdf.x86,bad
http://94.154.43.100/static/js/sdfjgnjsdf.arm6,bad
http://94.154.43.121/static/js/sdfjgnjsdf.arm,bad
http://94.154.43.133/static/js/sdfjgnjsdf.ppc,bad
http://94.154.43.129/bins/client_armv7l,bad
http://smartsummitlo.pro/static/js/sdfjgnjsdf.arm6,bad
http://94.154.43.121/bins/client_armv6l,bad
http://coralwebqe.help/bins/client_mips,bad
http://94.154.43.125/bins/client_sh4,bad
http://94.154.43.125/static/js/sdfjgnjsdf.arm,bad
http://94.154.43.100/static/js/sdfjgnjsdf.i486,bad
http://ssh.microc2.lol/static/js/sdfjgnjsdf.arm5,bad
http://ssh.microc2.lol/bins/client_armv6l,bad
http://94.154.43.129/static/js/chunk.sh,bad
http://ssh.microc2.lol/static/js/android.sh,bad
http://smartsummitlo.pro/static/js/gpon,bad
http://ssh.microc2.lol/static/js/chunk.sh,bad
http://94.154.43.100/static/js/sdfjgnjsdf.i686,bad
http://94.154.43.121/bins/client,bad
http://94.154.43.46/static/js/sdfjgnjsdf.arm6,bad
http://94.154.43.46/static/js/sdfjgnjsdf.ppc,bad
http://smartsummitlo.pro/static/js/sdfjgnjsdf.arm5,bad
http://94.154.43.125/bins/client,bad
http://94.154.43.46/bins/client_powerpc,bad
http://94.154.43.129/static/js/sdfjgnjsdf.m68k,bad
http://94.154.43.133/static/js/sdfjgnjsdf.arm5,bad
http://94.154.43.125/static/js/sdfjgnjsdf.arm5,bad
http://94.154.43.129/bins/client_armv6l,bad
http://94.154.43.110/bins/client_x86_64,bad
http://94.154.43.133/static/js/sdfjgnjsdf.x86,bad
http://94.154.43.125/bins/client_mips,bad
http://94.154.43.110/static/js/sdfjgnjsdf.x86,bad
http://94.154.43.125/bins/client_i586,bad
http://94.154.43.110/static/js/sdfjgnjsdf.x86_64,bad
http://94.154.43.121/static/js/sdfjgnjsdf.ppc,bad
http://94.154.43.46/static/js/sdfjgnjsdf.i486,bad
http://94.154.43.133/bins/client_powerpc,bad
http://94.154.43.129/bins/client_sh4,bad
http://smartsummitlo.pro/static/js/sdfjgnjsdf.arm7,bad
http://ssh.microc2.lol/static/js/sdfjgnjsdf.ppc,bad
http://94.154.43.110/bins/client_armv4l,bad
http://94.154.43.110/bins/client_powerpc,bad
http://smartsummitlo.pro/static/js/chunk.sh,bad
http://94.154.43.129/static/js/android.sh,bad
http://94.154.43.133/bins/client_m68k,bad
http://94.154.43.100/bins/client_armv5l,bad
http://94.154.43.100/static/js/sdfjgnjsdf.mpsl,bad
http://94.154.43.133/static/js/sdfjgnjsdf.arm,bad
http://94.154.43.100/static/js/sdfjgnjsdf.mips,bad
http://94.154.43.46/static/js/micro.sh,bad
http://94.154.43.133/static/js/sdfjgnjsdf.m68k,bad
http://smartsummitlo.pro/static/js/sdfjgnjsdf.i686,bad
http://94.154.43.125/static/js/sdfjgnjsdf.mpsl,bad
http://94.154.43.110/static/js/sdfjgnjsdf.i686,bad
http://94.154.43.129/static/js/sdfjgnjsdf.mpsl,bad
http://94.154.43.125/static/js/sdfjgnjsdf.m68k,bad
http://94.154.43.46/bins/client_armv4l,bad
http://94.154.43.125/bins/client_armv6l,bad
http://smartsummitlo.pro/bins/client_i686,bad
http://94.154.43.125/static/js/sdfjgnjsdf.sh4,bad
http://94.154.43.129/static/js/sdfjgnjsdf.arc,bad
http://94.154.43.129/bins/client_mipsel,bad
http://94.154.43.110/static/js/sdfjgnjsdf.sh4,bad
http://94.154.43.110/bins/client_mips,bad
http://94.154.43.125/bins/client_armv7l,bad
http://smartsummitlo.pro/bins/client_i586,bad
http://smartsummitlo.pro/static/js/sdfjgnjsdf.arc,bad
http://ssh.microc2.lol/bins/client_x86_64,bad
http://ssh.microc2.lol/static/js/sdfjgnjsdf.i486,bad
http://ssh.microc2.lol/bins/client_armv4l,bad
http://ssh.microc2.lol/bins/client_armv7l,bad
http://ssh.microc2.lol/static/js/sdfjgnjsdf.arm,bad
http://94.154.43.100/bins/client_mipsel,bad
http://94.154.43.46/static/js/sdfjgnjsdf.m68k,bad
http://94.154.43.100/static/js/chunk.sh,bad
http://94.154.43.121/bins/client_i586,bad
http://94.154.43.129/bins/client_i686,bad
http://94.154.43.133/static/js/sdfjgnjsdf.arc,bad
http://94.154.43.100/static/js/sdfjgnjsdf.arm5,bad
http://94.154.43.129/static/js/sdfjgnjsdf.x86,bad
http://94.154.43.46/bins/client_armv7l,bad
http://94.154.43.129/bins/client_mips,bad
http://94.154.43.133/bins/client_armv4l,bad
http://94.154.43.125/bins/client_i686,bad
http://94.154.43.133/bins/client_x86_64,bad
http://94.154.43.110/bins/client_armv6l,bad
http://94.154.43.110/static/js/sdfjgnjsdf.arm,bad
http://94.154.43.46/bins/client_sh4,bad
http://94.154.43.129/static/js/sdfjgnjsdf.i686,bad
http://94.154.43.121/bins/client_powerpc,bad
http://94.154.43.121/bins/client_sh4,bad
http://ssh.microc2.lol/static/js/sdfjgnjsdf.i686,bad
http://94.154.43.125/static/js/sdfjgnjsdf.arm7,bad
http://94.154.43.129/static/js/micro.sh,bad
http://94.154.43.133/bins/client_i686,bad
http://94.154.43.125/static/js/sdfjgnjsdf.i486,bad
http://94.154.43.110/static/js/micro.sh,bad
http://coralwebqe.help/bins/client_armv4l,bad
http://94.154.43.110/static/js/chunk.sh,bad
http://coralwebqe.help/bins/client_sh4,bad
http://coralwebqe.help/static/js/sdfjgnjsdf.sh4,bad
http://coralwebqe.help/bins/client_i586,bad
http://coralwebqe.help/static/js/sdfjgnjsdf.i686,bad
http://coralwebqe.help/static/js/sdfjgnjsdf.ppc,bad
http://coralwebqe.help/bins/client_armv5l,bad
http://coralwebqe.help/bins/client_armv6l,bad
http://coralwebqe.help/static/js/sdfjgnjsdf.mips,bad
http://coralwebqe.help/static/js/sdfjgnjsdf.x86,bad
http://coralwebqe.help/static/js/sdfjgnjsdf.x86_64,bad
http://coralwebqe.help/static/js/sdfjgnjsdf.m68k,bad
http://coralwebqe.help/bins/client_armv7l,bad
http://coralwebqe.help/static/js/sdfjgnjsdf.arm6,bad
http://coralwebqe.help/bins/client_m68k,bad
http://coralwebqe.help/bins/client_powerpc,bad
http://coralwebqe.help/static/js/sdfjgnjsdf.mpsl,bad
http://coralwebqe.help/static/js/chunk.sh,bad
http://coralwebqe.help/static/js/gpon,bad
http://94.154.43.125/static/js/chunk.sh,bad
http://94.154.43.110/static/js/gpon,bad
http://94.154.43.121/static/js/chunk.sh,bad
http://coralwebqe.help/static/js/sdfjgnjsdf.arm7,bad
http://94.154.43.121/static/js/android.sh,bad
http://coralwebqe.help/static/js/micro.sh,bad
http://94.154.43.133/static/js/chunk.sh,bad
http://94.154.43.133/static/js/gpon,bad
http://94.154.43.133/static/js/micro.sh,bad
http://94.154.43.110/static/js/android.sh,bad
http://94.154.43.121/static/js/micro.sh,bad
http://94.154.43.125/static/js/android.sh,bad
http://94.154.43.121/static/js/gpon,bad
http://coralwebqe.help/static/js/sdfjgnjsdf.arm5,bad
http://coralwebqe.help/bins/client_x86_64,bad
http://coralwebqe.help/static/js/sdfjgnjsdf.i486,bad
http://coralwebqe.help/static/js/android.sh,bad
http://coralwebqe.help/bins/client_i686,bad
http://coralwebqe.help/bins/client_mipsel,bad
http://coralwebqe.help/bins/client,bad
http://coralwebqe.help/static/js/sdfjgnjsdf.arc,bad
http://94.154.43.125/static/js/gpon,bad
http://94.154.43.133/static/js/android.sh,bad
http://coralwebqe.help/static/js/sdfjgnjsdf.arm,bad
http://60.18.9.255:60894/i,bad
http://110.38.210.180:55714/i,bad
http://91.92.242.236/files-129312398/files/file_f5aca509ea370844.exe,bad
http://89.165.130.43:46337/bin.sh,bad
http://94.154.43.117/static/js/sdfjgnjsdf.arm7,bad
http://94.154.43.117/bins/client_armv7l,bad
http://arcade.cleverpondky.com/bins/client_x86_64,bad
http://mail.silverrockay.pro/bins/client_i586,bad
http://94.154.43.117/static/js/sdfjgnjsdf.m68k,bad
http://arcade.cleverpondky.com/bins/client,bad
http://94.154.43.117/static/js/chunk.sh,bad
http://94.154.43.117/static/js/gpon,bad
http://94.154.43.117/bins/client_armv4l,bad
http://94.154.43.117/bins/client,bad
http://arcade.cleverpondky.com/static/js/sdfjgnjsdf.arm6,bad
http://94.154.43.117/static/js/android.sh,bad
http://arcade.cleverpondky.com/bins/client_i586,bad
http://arcade.cleverpondky.com/static/js/sdfjgnjsdf.sh4,bad
http://arcade.cleverpondky.com/static/js/sdfjgnjsdf.mpsl,bad
http://arcade.cleverpondky.com/static/js/sdfjgnjsdf.arm5,bad
http://arcade.cleverpondky.com/static/js/micro.sh,bad
http://arcade.cleverpondky.com/static/js/android.sh,bad
http://arcade.cleverpondky.com/bins/client_mipsel,bad
http://arcade.cleverpondky.com/static/js/sdfjgnjsdf.i686,bad
http://arcade.cleverpondky.com/static/js/sdfjgnjsdf.mips,bad
http://arcade.cleverpondky.com/bins/client_armv5l,bad
http://94.154.43.117/bins/client_powerpc,bad
http://arcade.cleverpondky.com/bins/client_armv4l,bad
http://arcade.cleverpondky.com/static/js/sdfjgnjsdf.arm7,bad
http://94.154.43.117/static/js/sdfjgnjsdf.arm5,bad
http://arcade.cleverpondky.com/static/js/sdfjgnjsdf.ppc,bad
http://arcade.cleverpondky.com/bins/client_mips,bad
http://arcade.cleverpondky.com/bins/client_m68k,bad
http://94.154.43.117/bins/client_i586,bad
http://94.154.43.117/static/js/sdfjgnjsdf.arc,bad
http://94.154.43.117/bins/client_armv5l,bad
http://arcade.cleverpondky.com/static/js/sdfjgnjsdf.m68k,bad
http://arcade.cleverpondky.com/bins/client_sh4,bad
http://94.154.43.117/static/js/sdfjgnjsdf.arm,bad
http://94.154.43.117/static/js/sdfjgnjsdf.ppc,bad
http://94.154.43.117/static/js/sdfjgnjsdf.i686,bad
http://94.154.43.117/bins/client_mipsel,bad
http://94.154.43.117/static/js/sdfjgnjsdf.mpsl,bad
http://94.154.43.117/static/js/sdfjgnjsdf.arm6,bad
http://94.154.43.117/bins/client_x86_64,bad
http://mail.zanyyewuh.pro/bins/client_powerpc,bad
http://arcade.cleverpondky.com/static/js/sdfjgnjsdf.arm,bad
http://arcade.cleverpondky.com/static/js/sdfjgnjsdf.x86,bad
http://arcade.cleverpondky.com/static/js/gpon,bad
http://94.154.43.117/bins/client_m68k,bad
http://94.154.43.117/bins/client_armv6l,bad
http://bauble.cleverpondky.com/bins/client_i686,bad
http://arcade.cleverpondky.com/bins/client_armv7l,bad
http://94.154.43.117/static/js/sdfjgnjsdf.x86_64,bad
http://94.154.43.117/bins/client_mips,bad
http://94.154.43.117/static/js/sdfjgnjsdf.sh4,bad
http://219.157.65.199:56561/i,bad
http://94.154.43.117/bins/client_sh4,bad
http://94.154.43.117/static/js/micro.sh,bad
http://94.154.43.117/static/js/sdfjgnjsdf.mips,bad
http://94.154.43.117/static/js/sdfjgnjsdf.x86,bad
http://94.154.43.117/bins/client_i686,bad
http://94.154.43.117/static/js/sdfjgnjsdf.i486,bad
http://arcade.cleverpondky.com/static/js/sdfjgnjsdf.arc,bad
http://arcade.cleverpondky.com/static/js/sdfjgnjsdf.i486,bad
http://arcade.cleverpondky.com/bins/client_i686,bad
http://arcade.cleverpondky.com/static/js/sdfjgnjsdf.x86_64,bad
http://arcade.cleverpondky.com/static/js/chunk.sh,bad
http://arcade.cleverpondky.com/bins/client_powerpc,bad
http://arcade.cleverpondky.com/bins/client_armv6l,bad
http://178.16.54.109/locopoco,bad
http://mail.zanyyewuh.pro/static/js/sdfjgnjsdf.x86,bad
http://bauble.cleverpondky.com/static/js/sdfjgnjsdf.arm6,bad
http://mail.windycreekbc.pro/bins/client_armv5l,bad
http://119.116.152.6:41032/i,bad
http://mail.silverrockay.pro/static/js/sdfjgnjsdf.arm7,bad
http://mail.zanyyewuh.pro/static/js/sdfjgnjsdf.mpsl,bad
http://bauble.cleverpondky.com/static/js/sdfjgnjsdf.mpsl,bad
http://windycreekbc.pro/static/js/sdfjgnjsdf.sh4,bad
http://mail.zanyyewuh.pro/bins/client_mipsel,bad
http://mail.zanyyewuh.pro/bins/client_armv6l,bad
http://mail.silverrockay.pro/bins/client_mips,bad
http://windycreekbc.pro/static/js/sdfjgnjsdf.x86_64,bad
http://windycreekbc.pro/bins/client_x86_64,bad
http://bauble.cleverpondky.com/static/js/sdfjgnjsdf.x86,bad
http://mail.zanyyewuh.pro/static/js/sdfjgnjsdf.mips,bad
http://mail.silverrockay.pro/static/js/sdfjgnjsdf.sh4,bad
http://mail.silverrockay.pro/bins/client_armv7l,bad
http://bauble.cleverpondky.com/bins/client_m68k,bad
http://mail.zanyyewuh.pro/bins/client_i586,bad
